"","id","freq","name"
"5689","102253885",2,"jjburdett"
"5690","10228892",2,"ISIS, Inc."
"5691","102519132",2,"the Duke"
"5692","102524401",2,"Menzies House"
"5693","102792727",2,"Kirk Watson"
"5694","102969620",2,"Laurent Dubois"
"5695","10297",2,"Beth Kanter"
"5696","10305322",2,"Reed Smith"
"5697","103075451",2,"Cyborg "
"5698","103384284",2,"Mike Miller"
"5699","10342582",2,"tweetc"
"5700","103692514",2,"bill martin"
"5701","103779772",2,"OrlandoHealthJobs"
"5702","103807467",2,"Brad A. Palmertree"
"5703","103992174",2,"Angela"
"5704","10404232",2,"sellitman"
"5705","104044363",2,"Ali R. Jalali"
"5706","104200056",2,"Suzie Shupe"
"5707","10433782",2,"MercNews"
"5708","104627449",2,"Patrick Murray"
"5709","104732557",2,"Snacks McGruder"
"5710","104910172",2,"John Eastman"
"5711","1049171",2,"Tom Watson"
"5712","104952689",2,"Paul La Monica"
"5713","104971300",2,"JaneMiami"
"5714","10500412",2,"Rich Mintz"
"5715","105007589",2,"Michelle Jenkins"
"5716","105040178",2,"AFP Arkansas"
"5717","105086091",2,"Paul Epping"
"5718","105182398",2,"Jeff Cohen"
"5719","105225145",2,"CHRT"
"5720","105454770",2,"Micon Metcalfe"
"5721","105637300",2,"voz"
"5722","105960254",2,"Shirley Williams"
"5723","105990139",2,"Bianca Polidoro"
"5724","106135104",2,"Russell Berman"
"5725","106814808",2,"Maria May"
"5726","106838033",2,"Treatment Diaries"
"5727","107109195",2,"CamJam"
"5728","10720622",2,"Plunderbund"
"5729","108140192",2,"Vancouver ArtGallery"
"5730","108171004",2,"Christie Marie"
"5731","10840862",2,"GOPpolicy"
"5732","108619944",2,"AARP Advocates"
"5733","108816293",2,"Lord Rag"
"5734","108839141",2,"HealthActionNM"
"5735","108874872",2,"Terri Lynn"
"5736","108987695",2,"Cliston Brown"
"5737","109034782",2,"Kevin D. Williamson"
"5738","109065990",2,"Alex Jones"
"5739","109071031",2,"Senator Ben Cardin"
"5740","109287731",2,"Sen. Jeanne Shaheen"
"5741","109355933",2,"la Paix"
"5742","109552764",2,"Jeff Landry"
"5743","10955942",2,"Diane"
"5744","109611471",2,"FierceHealthIT"
"5745","109659118",2,"PNS-Ohio"
"5746","110728449",2,"Nathan Deal "
"5747","111466072",2,"Gwilym McGrew"
"5748","111633130",2,"CLPP"
"5749","11187462",2,"SonnyGirard"
"5750","112018140",2,"James Pool"
"5751","112212585",2,"ROTaxTeaParty"
"5752","112479899",2,"The Good Men Project"
"5753","112508240",2,"Craig Ferguson"
"5754","112630438",2,"Stuart Leavenworth"
"5755","11268442",2,"jaz"
"5756","112728387",2,"Mitt Romney Daily"
"5757","112812728",2,"Jimmy"
"5758","112873659",2,"Margot Roosevelt"
"5759","113035141",2,"Election 2012 Hub"
"5760","113052345",2,"Tea Party Report"
"5761","113092693",2,"Joe Elector"
"5762","113317368",2,"Digital MedCom"
"5763","113509385",2,"Ron Marks"
"5764","114533051",2,"General Healthy"
"5765","11463452",2,"bloggingformich"
"5766","114670081",2,"Rebecca Leber"
"5767","114782468",2,"Carl Quintanilla"
"5768","114833521",2,"Schauer for Congress"
"5769","114878546",2,"Audun Utengen"
"5770","115002787",2,"CTCA"
"5771","115333717",2,"Rachel Carmen"
"5772","115463976",2,"Nancy Black"
"5773","115537472",2,"L.A.Care Health Plan"
"5774","115541273",2,"Andrew Rothschild"
"5775","115765887",2,"Emily Suess"
"5776","115829716",2,"Erin Gill"
"5777","116271255",2,"Margaret"
"5778","116341480",2,"Rosie Gray"
"5779","116517438",2,"Elesha Barnette"
"5780","116630713",2,"The Monkey Cage"
"5781","116748080",2,"PhRMA"
"5782","116836560",2,"Paul Lindsay"
"5783","116841782",2,"Gone Fishin'"
"5784","117179079",2,"Maggie Mahar"
"5785","117222889",2,"BenRushSociety"
"5786","11731592",2,"JayAckroyd"
"5787","117442888",2,"SocialTimes"
"5788","117543420",2,"Barton Gellman"
"5789","11763132",2,"Carmen Gonzalez"
"5790","117759178",2,"Wikilife"
"5791","118259428",2,"cruetten"
"5792","118530377",2,"leonie haimson"
"5793","11864172",2,"Derrick O'Keefe"
"5794","118735414",2,"Lee Owens"
"5795","11883482",2,"myfreedomfirst"
"5796","118859648",2,"William Tucker"
"5797","119162694",2,"GlobalPolicyTV"
"5798","119498853",2,"Kelly"
"5799","119573510",2,"Primer Impacto"
"5800","119766292",2,"Aaron Estis"
"5801","119829799",2,"CBS Sunday Morning"
"5802","120129682",2,"John King, USA"
"5803","120355879",2,"Christian Collins"
"5804","12089642",2,"The Vancouver Sun"
"5805","122070859",2,"AdvoSnob"
"5806","122182949",2,"Clay Waters"
"5807","122258041",2,"Christy Turlington"
"5808","122440618",2,"100% Campaign"
"5809","12247182",2,"twitler"
"5810","122819549",2,"jack shaw"
"5811","12316952",2,"Cheapsuits"
"5812","123358058",2,"Rick Gorka"
"5813","123689096",2,"David Lee Scher, MD"
"5814","123775768",2,"austyb"
"5815","123898200",2,"Jackie "
"5816","123926499",2,"NYSDOH"
"5817","123928092",2,"@PixieVP"
"5818","123949508",2,"monkey of darkness"
"5819","124694413",2,"Yolie"
"5820","124816474",2,"Brian Yeagle"
"5821","12498702",2,"Richard Young"
"5822","125027418",2,"Torian Brown"
"5823","125128428",2,"Norma  Ramos"
"5824","125346020",2,"Asinine Poetry"
"5825","125413510",2,"Chris Butkevicius"
"5826","125441869",2,"Kathleen McCleery"
"5827","125468613",2,"Captain Steez "
"5828","12575462",2,"Keva"
"5829","125870710",2,"Juliet Locke"
"5830","12599412",2,"lvdjgarcia"
"5831","12637892",2,"Mike Gehrke"
"5832","126415390",2,"Health it Matters"
"5833","127014546",2,"Gary Hussein Black"
"5834","127223213",2,"Brendan Madigan"
"5835","127526161",2,"Richard Wallace"
"5836","12773",2,"Nicole Lee"
"5837","12789972",2,"patjhynes"
"5838","127938125",2,"Neal Schulz"
"5839","127941167",2,"David Rouzer"
"5840","12804862",2,"Mises Institute"
"5841","12831882",2,"The State Newspaper"
"5842","128606584",2,"Georgia Liberal"
"5843","128618331",2,"Jeffrey Brown"
"5844","12926172",2,"Emily Schultheis"
"5845","129643062",2,"Anne Manning"
"5846","12967822",2,"Dan Rice"
"5847","12987202",2,"Andrew Coyne"
"5848","129879105",2,"Mike Emanuel"
"5849","13000872",2,"WCCO"
"5850","13001192",2,"KARE 11"
"5851","13023332",2,"Kathleen McKinley"
"5852","130268681",2,"Business Insurance"
"5853","13027572",2,"KISSmetrics.com"
"5854","130748481",2,"Siri"
"5855","130921057",2,"John Sykes"
"5856","131031011",2,"Sheila Friend"
"5857","131103229",2,"Brooke Dunne"
"5858","131242470",2,"Josh Rovner"
"5859","131346197",2,"mummylal"
"5860","131366210",2,"Christina Rivers"
"5861","13155502",2,"Polit"
"5862","131591070",2,"John Shannon"
"5863","13216022",2,"heatherangele"
"5864","132638543",2,"Tabatha A. Streng"
"5865","132713820",2,"Christine Lindberg"
"5866","132725372",2,"Christina Squitieri"
"5867","132965775",2,"Meredith"
"5868","133038331",2,"The Opinioness"
"5869","133064711",2,"Lisa McIntire"
"5870","13378412",2,"Courtney E"
"5871","13413",2,"Michael Markman"
"5872","1344951",2,"Wired"
"5873","134864782",2,"slouch2geneva"
"5874","134934712",2,"Victor.C.Rocco"
"5875","135786521",2,"Joshua Lyman"
"5876","136154921",2,"bbone"
"5877","136275797",2,"OSU Rural Health"
"5878","136338818",2,"John Malcolm"
"5879","136401087",2,"Godless Atheist"
"5880","136668296",2,"RealAmerican9"
"5881","137129421",2,"Chris Brennan"
"5882","137172797",2,"Jackie Walorski"
"5883","137219209",2,"Jill Schupp"
"5884","13740292",2,"Adam Cohen"
"5885","13749282",2,"WBEZ"
"5886","137556196",2,"Sharon Rothrock"
"5887","138141495",2,"Harry Enten"
"5888","138190051",2,"Milton Wolf"
"5889","138254220",2,"Thinking Woman"
"5890","13829772",2,"STL Public Radio"
"5891","13837532",2,"Drew McKissick"
"5892","138770045",2,"John Conyers "
"5893","138982922",2,"Bastiat Institute"
"5894","139095856",2,"Daniella"
"5895","13950952",2,"Simon Howard"
"5896","139680498",2,"Alan"
"5897","140266454",2,"Eileen Sarett-Cuasay"
"5898","14049145",2,"Jay Newton-Small"
"5899","14075274",2,"Kurt Tappe"
"5900","14081640",2,"shawndecker"
"5901","14085146",2,"WPXI"
"5902","140897785",2,"JoannShields"
"5903","14095099",2,"Ann "
"5904","14101232",2,"Brad Marston"
"5905","141209596",2,"lauren boehner"
"5906","14126111",2,"Cancerwise "
"5907","141355729",2,"Matt Blizek"
"5908","14136278",2,"Norma Duffy"
"5909","14138785",2,"Daily Telegraph News"
"5910","141403861",2,"TheilC"
"5911","14153020",2,"Mosheh Oinounou"
"5912","14153981",2,"Pat Tibbs"
"5913","14155907",2,"jelani cobb"
"5914","14159148",2,"United Nations"
"5915","14160922",2,"Aimee Mobley Turney"
"5916","14164233",2,"Sneegle"
"5917","14165438",2,"Citizen"
"5918","14165865",2,"DoSomething.org"
"5919","14167657",2,"Sara Cederberg"
"5920","141835181",2,"Galinda"
"5921","14184942",2,"Alamo Austin"
"5922","14187268",2,"Michael Olson"
"5923","14197487",2,"Claire M. Campbell"
"5924","14199521",2,"Follow Obama"
"5925","14204848",2,"Jeff Poor"
"5926","142083733",2,"Kiril Sanos"
"5927","14209618",2,"Mark Fahleson"
"5928","14232006",2,"prospect"
"5929","142676517",2,"Nurture by Steelcase"
"5930","14267832",2,"Robert West PhD"
"5931","14274132",2,"John Perry Barlow"
"5932","14280299",2,"Ted Nesi"
"5933","14283234",2,"Laura Sperber"
"5934","14287094",2,"Harper's Magazine"
"5935","14287627",2,"RogerHedgecock"
"5936","14296548",2,"wkyc-tv, wkyc.com"
"5937","1429761",2,"Orlando Sentinel"
"5938","14298830",2,"Sean Powers"
"5939","14304170",2,"PennLive.com"
"5940","14312391",2,"ABA Journal"
"5941","14325703",2,"R. Adam Ward"
"5942","14326805",2,"Tina Dupuy"
"5943","14336234",2,"Adrienne LB"
"5944","14339587",2,"L.A. Labor, AFL-CIO"
"5945","14340977",2,"Henry Gomez"
"5946","14345344",2,"hilltube"
"5947","143471417",2,"David Certner"
"5948","14348157",2,"Catherine Rampell"
"5949","14348756",2,"Shannyn"
"5950","14370819",2,"Howie Klein"
"5951","14372270",2,"mcbyrne"
"5952","14384261",2,"Level 60 Wizandrist"
"5953","14384907",2,"Tom Perriello"
"5954","14401698",2,"Gene Simmons"
"5955","144197248",2,"Road"
"5956","14425965",2,"WAMU 88.5"
"5957","14427104",2,"presidentobama"
"5958","14433444",2,"eyeonfda"
"5959","14442100",2,"Nick Robinson"
"5960","144456837",2,"Adam Casto"
"5961","14453556",2,"Virgotex"
"5962","144612867",2,"Barbara Teixeira"
"5963","14470803",2,"re:invention, inc."
"5964","144921326",2,"kristian ramos"
"5965","14492701",2,"huf"
"5966","144934775",2,"Mintz Levin"
"5967","14494756",2,"BethanyBlankley"
"5968","144961972",2,"Mike Miliard"
"5969","14500190",2,"AAFP"
"5970","14528306",2,"WEGO Health"
"5971","14536067",2,"New Mexico in Focus"
"5972","14539244",2,"cristinapage"
"5973","14539324",2,"Computerworld"
"5974","14552720",2,"The Takeaway"
"5975","145625854",2,"Cord Jefferson"
"5976","145671206",2,"Lori Marx-Rubiner"
"5977","145724592",2,"Belief Blog editors"
"5978","14587342",2,"TheQ"
"5979","14594844",2,"Desus"
"5980","14595574",2,"Mark Horvath"
"5981","14602140",2,"WFPL News"
"5982","14607712",2,"EileenDSmith"
"5983","146122308",2,"SHRM We Know Next"
"5984","146166029",2,"Tony Speaks"
"5985","14619106",2,"AOTA "
"5986","14621681",2,"Charles Shopsin"
"5987","14624492",2,"Liz Scherer"
"5988","146275421",2,"jeff"
"5989","146569971",2,"CDCgov"
"5990","146589541",2,"Bruhdude Cashman"
"5991","14681336",2,"Nick van Terheyden"
"5992","147029860",2,"Jennie Runevitch"
"5993","147238440",2,"Amy Smith"
"5994","14725649",2,"Brandon English"
"5995","14733555",2,"v"
"5996","14745164",2,"Dick Armey"
"5997","14747825",2,"MI Democratic Party"
"5998","14759359",2,"Susan Sears"
"5999","147668517",2,"ENConservative"
"6000","14770470",2,"Darcy Burner"
"6001","147785129",2,"brij"
"6002","14781770",2,"A. Marie"
"6003","14790524",2,"WGN TV News"
"6004","14800962",2,"San Francisco Now!"
"6005","14802013",2,"twilight2000"
"6006","14825648",2,"Nancy Pelosi News"
"6007","14833205",2,"Sabrina "
"6008","148375516",2,"Cntredwrkfrce"
"6009","14841020",2,"Matt DeLuca"
"6010","14841990",2,"Thomas C. Bowen"
"6011","14849562",2,"Wesley Lowery"
"6012","14851290",2,"John Yowan"
"6013","14856348",2,"The Diane Rehm Show"
"6014","148565166",2,"@democrat_rss"
"6015","14860319",2,"Dallas Observer"
"6016","14866342",2,"ocregister"
"6017","148685815",2,"Aimee Bulthuis"
"6018","14869449",2,"UChicago Law School"
"6019","14875758",2,"travisjohnson"
"6020","14884201",2,"Rick Dunham"
"6021","14884968",2,"Jack Young"
"6022","148906064",2,"Tenth Dems"
"6023","14900407",2,"Gary Dunion"
"6024","14909968",2,"Danielle Dellorto"
"6025","14921083",2,"Business Journals"
"6026","14925155",2,"Dallas Young Dems"
"6027","14930128",2,"Beulah Garrett"
"6028","14947925",2,"Lois Smithers"
"6029","14948485",2,"Ron Gillmore"
"6030","14956372",2,"WRAL NEWS in NC"
"6031","14957318",2,"NBC Chicago"
"6032","149591743",2,"Tristan Douglas"
"6033","14960700",2,"karl singer"
"6034","14962485",2,"Tina "
"6035","14965418",2,"Zach D Roberts"
"6036","149730739",2,"Health Is Social"
"6037","14980229",2,"Stuart Tracte"
"6038","14993272",2,"Tom Hall"
"6039","14998257",2,"Against Obama"
"6040","14999792",2,"Steve Dahl"
"6041","15005770",2,"patriotledger.com"
"6042","150219796",2,"Sunnie Dae"
"6043","150297369",2,"Clarke Barry"" © ® "
"6044","15039436",2,"LoriMoreno"
"6045","150452472",2,"Michael Stocker"
"6046","150484953",2,"Friar 1 and Friar 2"
"6047","15048658",2,"Suzanne Prescott"
"6048","150490640",2,"Christine Nangle"
"6049","1507911",2,"Marc Zacher"
"6050","15104467",2,"FogBelter"
"6051","15109516",2,"Scotus"
"6052","15115172",2,"David "
"6053","151164515",2,"Paul West"
"6054","151447270",2,"Scott Hyland"
"6055","15145308",2,"Phoebe Connelly"
"6056","15146463",2,"Katherine Stone"
"6057","15147397",2,"Mike Birbiglia"
"6058","15161984",2,"Matt Bors"
"6059","15165450",2,"News On 6"
"6060","151967930",2,"Darren Pardee"
"6061","151998528",2,"PolitiFact Georgia"
"6062","1520501",2,"Adam Mordecai"
"6063","15206649",2,"Joel Selzer"
"6064","15214135",2,"Lorene Oikawa"
"6065","15235231",2,"laserhaas01"
"6066","15236959",2,"KFDA NewsChannel10"
"6067","15245706",2,"Stand Up To Cancer"
"6068","15258809",2,"Lina Monroy"
"6069","15265641",2,"Adam Green"
"6070","15268490",2,"Jeff Strater"
"6071","15278776",2,"jimbobbysez"
"6072","15279465",2,"Luis Saldana"
"6073","152891078",2,"thorninaz"
"6074","15292471",2,"Chris Golden"
"6075","15311268",2,"Consumers Union"
"6076","15324851",2,"Senator Chris Coons"
"6077","15332038",2,"ray reynolds"
"6078","153350684",2,"."
"6079","15359014",2,"Harold "
"6080","15360184",2,"Ted Johnson"
"6081","153660009",2,"Sr. WH Official"
"6082","15367660",2,"FreepOpinion"
"6083","15369502",2,"Michael A. Scarcella"
"6084","15376626",2,"BarrackObama"
"6085","15378626",2,"MOPNS"
"6086","153800173",2,"Simon Ip"
"6087","15391102",2,"wusa9"
"6088","15394954",2,"U.S. Rep. Bob Latta"
"6089","15406238",2,"newfederal"
"6090","15420910",2,"BrotherRichard"
"6091","15428227",2,"Kevin McCarthy"
"6092","15430418",2,"Jane Norman"
"6093","15438913",2,"Daily Mail Online"
"6094","15446975",2,"boringfileclerk"
"6095","15453859",2,"Dave Gjerness"
"6096","15458277",2,"UCSF"
"6097","15470688",2,"Peter Rothberg"
"6098","15473574",2,"Sam Seder"
"6099","15486163",2,"Simon Marks"
"6100","15488949",2,"Jeff"
"6101","15501305",2,"The_News_DIVA"
"6102","15514266",2,"PRI"
"6103","15517654",2,"Mike Ryan"
"6104","155236184",2,"Clare Gerada"
"6105","15525062",2,"Tania Gail"
"6106","155329660",2,"Tony Manna"
"6107","15549669",2,"Darsh Suresh"
"6108","15552221",2,"Lisa De Pasquale"
"6109","15564815",2,"Andrew M. Seaman"
"6110","155823836",2,"jason alexander"
"6111","15582644",2,"Vicki Lemonds"
"6112","15584149",2,"Capitol_Ideas"
"6113","155995821",2,"Richard Cho"
"6114","15600527",2,"John Shimkus"
"6115","15604768",2,"Jody"
"6116","15610400",2,"Telegram and Gazette"
"6117","15614039",2,"Fitz Madrid"
"6118","15615783",2,"FW Star-Telegram"
"6119","15617578",2,"Pam's House Blend"
"6120","15617780",2,"Eric Austin"
"6121","156325441",2,"Todd J. Bushta, CPA"
"6122","15640005",2,"PhillipMartin"
"6123","15644361",2,"Marc Love"
"6124","15648603",2,"Felix Jackson"
"6125","15651634",2,"KMBC"
"6126","15656503",2,"Viralheat.com "
"6127","156752362",2,"Randall Reynolds"
"6128","15676749",2,"Karen Townsend"
"6129","15676944",2,"Scott Braddock"
"6130","15679149",2,"Aimee B"
"6131","15690503",2,"Peggy Venable"
"6132","15697364",2,"thefieldnegro"
"6133","15699942",2,"O. P. Ditch"
"6134","15700362",2,"Greg Adams"
"6135","15709666",2,"baracko"
"6136","15714139",2,"Carmen D R"
"6137","15727981",2,"NBC Miami"
"6138","15730608",2,"edroso"
"6139","15736836",2,"Palm Beach Post"
"6140","157440306",2,"Ali Morris"
"6141","15764136",2,"USA TODAY Money"
"6142","15766754",2,"Darren Littell"
"6143","15768933",2,"Jessie"
"6144","15782913",2,"Socialenterpriseblog"
"6145","158020289",2,"Janlee Crawford"
"6146","158060289",2,"Nat Shupe"
"6147","15812284",2,"Kristy Campbell"
"6148","15812612",2,"Jeff Schreiber"
"6149","15822299",2,"Tallahassee Democrat"
"6150","15828077",2," Neal Pollack"
"6151","15864446",2,"NBC New York"
"6152","15876845",2,"openDemocracy"
"6153","158787281",2,"pearcey"
"6154","158848407",2,"Pauley Perrette"
"6155","15896829",2,"Rick Newman"
"6156","15902877",2,"TimKarr"
"6157","15904273",2,"TBJ Raleigh/Durham"
"6158","15905103",2,"NPR's Planet Money"
"6159","159103207",2,"ACLU Indiana"
"6160","15913066",2,"gintahar"
"6161","159146973",2,"Beth Steger"
"6162","15914986",2,"Mobutu Sese Seko"
"6163","15926431",2,"Pioneer Press"
"6164","15935383",2,"Feminist Majority"
"6165","15939202",2,"Tom Giovanetti"
"6166","15944530",2,"Rep. Dan Gordon"
"6167","15948728",2,"Brian Wahby"
"6168","15949253",2,"Future of Music "
"6169","159501309",2,"Wine Librarian "
"6170","15950463",2,"christinakb"
"6171","159582860",2,"WhiteHouse AAPI"
"6172","15960598",2,"Amy Wilson"
"6173","159619843",2,"MIRSnews.com"
"6174","15964331",2,"Aric Cougar"
"6175","15966771",2,"Eric Darcman"
"6176","15970302",2,"hardcorps80204"
"6177","15978196",2,"liz whitten"
"6178","15981370",2,"Adriana Velez"
"6179","15985218",2,"Blue Mass Group"
"6180","15992923",2,"trianglman"
"6181","15996416",2,"Rowe-Finkbeiner"
"6182","16006261",2,"LSSJN"
"6183","160074531",2,"Nato Green"
"6184","16030076",2,"Malia Rulon Herman"
"6185","160358278",2,"Alex P Keaton"
"6186","16039421",2,"RedCounty.com"
"6187","16041830",2,"Alyssa Roberts"
"6188","16051263",2,"Sharon59"
"6189","16051471",2,"Don Lemon"
"6190","160534735",2,"PSI"
"6191","160561302",2,"Kyle Trygstad"
"6192","16059899",2,"Tim Ruppert"
"6193","16063571",2,"DLStewart"
"6194","16070136",2,"Lamar White, Jr"
"6195","16071123",2,"Campaigns&Elections"
"6196","16083327",2,"S A Barton"
"6197","16086815",2,"AmandaPetersonBeadle"
"6198","16099922",2,"KOLO8"
"6199","161116029",2,"Joshua Altman"
"6200","16118472",2,"accuracy.org"
"6201","16126275",2,"Michael ÿ"
"6202","16133385",2,"Quin A."
"6203","16135783",2,"Audrey Irvine"
"6204","16140358",2,"` Patrick Readc"
"6205","16146074",2,"sjcarl"
"6206","16151138",2,"Sheryl Kaye"
"6207","16153562",2,"AmnestyInternational"
"6208","16162149",2,"Carla Marinucci "
"6209","16166839",2,"cARTHAN"
"6210","161777825",2,"PPMO Advocates"
"6211","161815752",2,"Jay Eh Ess Oh En"
"6212","16187817",2,"gypsum"
"6213","16190045",2,"mommadona"""
"6214","16192333",2,"Ashley Powers"
"6215","16193046",2,"mareejane"
"6216","162035967",2,"I. M. Marx"
"6217","16210395",2,"Katherine Schneider"
"6218","16223542",2,"RCRC"
"6219","16224367",2,"S. Maxx Mahaffey"
"6220","162269168",2,"Heather Parker"
"6221","16232940",2,"MichaelPatrick Leahy"
"6222","16248357",2,"Coopmike48"
"6223","16249481",2,"missoulian"
"6224","162574628",2,"Neil Armstrong"
"6225","16259845",2,"Aija "
"6226","16261564",2,"April Andrews"
"6227","16261627",2,"KCBS 740 AM/106.9 FM"
"6228","162847448",2,"hå¹"
"6229","16285393",2,"pat_ess"
"6230","16289669",2,"Thao Nguyen"
"6231","16290621",2,"Adam"
"6232","16299627",2,"CBS New York"
"6233","16311797",2,"WSJ Washington Wire"
"6234","163133497",2,"George Burke"
"6235","16313480",2,"Mark Campbell"
"6236","16315743",2,"Waiting for Godot"
"6237","16328386",2,"Jim@thelake"
"6238","16329199",2,"christineromans"
"6239","16336216",2,"Jaime Smith"
"6240","16351985",2,"vancouverboomer"
"6241","163570705",2,"Rep. Emanuel Cleaver"
"6242","16363738",2,"BernheimKY"
"6243","163717434",2,"Julie Tong"
"6244","16394814",2,"Fran London"
"6245","16397938",2,"Brett Banditelli"
"6246","163987185",2,"Heath Mayo"
"6247","16399949",2,"felix salmon"
"6248","164005470",2,"Samantha Gluck"
"6249","16406877",2,"RobertGehrke"
"6250","16409109",2,"Tommy Leunen"
"6251","16419673",2,"MO STEGALL"""
"6252","164214180",2,"Salvador Madayag"
"6253","16426293",2,"Marlene Montooth"
"6254","16429082",2,"nursekeith"
"6255","164377995",2,"Steven Philip Senski"
"6256","16438494",2,"Jim Galloway"
"6257","164412502",2,"gwen ifill"
"6258","16452967",2,"danmoser1961"
"6259","16464121",2,"Alice Nelson"
"6260","164650525",2,"Margie"
"6261","16473789",2,"Bryan Greenberg"
"6262","16475223",2,"Nancy B. Finn"
"6263","16479143",2,"Brian Bonner"
"6264","16492765",2,"Carmen G Pastor"
"6265","16494201",2,"gayla"
"6266","165026086",2,"Wild and Wonderful"
"6267","16504629",2,"gretchen hamel"
"6268","16506186",2,"Scott S. Cooper"
"6269","16516557",2,"Titleixbaby"
"6270","16517780",2,"hotcitykitty"
"6271","16540405",2,"Jonathan72"
"6272","16543550",2,"Hayman Buwan"
"6273","16547587",2,"Leo Shane III"
"6274","16550142",2,"Indianapolis Star"
"6275","16555555",2,"Ron Futrell"
"6276","16562453",2,"liberaloasis"
"6277","165833271",2,"Deanna Chilian"
"6278","165885518",2,"Amy Hollyfield"
"6279","165898279",2,"Planned Parenthood"
"6280","165904117",2,"Don Cooper"
"6281","16618753",2,"UpstateChris"
"6282","16619175",2,"TJB"
"6283","166219963",2,"Dave Jamieson"
"6284","16623843",2,"4pm"
"6285","16634544",2,"Shirley Baldwin"
"6286","16643079",2,"Jane Wiedlin"
"6287","16657699",2,"cbs5"
"6288","166707360",2,"Mara Lee"
"6289","16673982",2,"Sojourners"
"6290","16678793",2,"steve&jo"
"6291","16686144",2,"N.Y. Times Opinion"
"6292","16697527",2,"helensharvest"
"6293","167085706",2,"Weg "
"6294","16743886",2,"10 News"
"6295","167505932",2,"Naima Ramos-Chapman"
"6296","16772586",2,"Addison Ryan"
"6297","16784328",2,"bradcundiff"
"6298","16789555",2,"ybfmiami"
"6299","16795882",2,"Eric Schroeck"
"6300","16798126",2,"danielryntjes"
"6301","16799074",2,"Sarah van Gelder"
"6302","16809012",2,"LikeHell"
"6303","168342788",2,"NoMooseStew"
"6304","16847458",2,"Obama2012yes"
"6305","168487658",2,"Bluerinse666"
"6306","168506048",2,"George Bennett"
"6307","16854311",2,"TannersDad Tim"
"6308","16862681",2,"Gregory A. Cendana"
"6309","168834605",2,"Larry"
"6310","1688741",2,"Matthew Baldwin"
"6311","169021183",2,"Randall G."
"6312","16911432",2,"Save Jersey"
"6313","16917851",2,"7407413a"
"6314","169212845",2,"Michelle Verkest"
"6315","16952739",2,"Maine Breaking News"
"6316","16954430",2,"Nellie Sabin"
"6317","16960279",2,"Jamie Kilstein"
"6318","169969513",2,"Thomas L McDonald"
"6319","17004368",2,"ACSLaw"
"6320","17011768",2,"Ben LeJeune"
"6321","17014593",2,"Game of Life"
"6322","170196829",2,"John Drescher"
"6323","17051499",2,"Southern Rootz"
"6324","17054728",2,"The_book_girl"
"6325","17060573",2,"ComfortablySmug"
"6326","17074831",2,"Diana Moskovitz"
"6327","17075423",2,"David Ingram"
"6328","17088305",2,"Charyl"
"6329","17089352",2,"Entropy"
"6330","170903308",2,"Beercrazyjen"""
"6331","170909305",2,"Richard Medellin"
"6332","17105374",2,"Young Preezy"
"6333","171082074",2,"AFAR"
"6334","17111728",2,"Imani ABLjailed"
"6335","171154131",2,"Happening Now"
"6336","17119688",2,"Zach Carter"
"6337","171294823",2,"Mary Elliott"
"6338","17130106",2,"Rachel Lynn Brody  "
"6339","17134803",2,"Marc"
"6340","17134989",2,"JustinS"
"6341","17136419",2,"Catholic News Svc"
"6342","17141349",2,"Greytdog"
"6343","17147223",2,"Elias Isquith"
"6344","171482213",2,"TexasXeina"
"6345","171605031",2,"Nicole "
"6346","17165909",2,"Josh Dorian"
"6347","17171235",2,"Alesa Mackool"
"6348","17183065",2,"Mary Simrin"
"6349","17197344",2,"Nextgov"
"6350","172365229",2,"Mitt RomneyCare"
"6351","17240190",2,"Daniel Kraft, MD"
"6352","17264634",2,"Orwell"
"6353","17265327",2,"Danny Yadron"
"6354","17278379",2,"Hippiechick68"
"6355","17279594",2,"whitehouse_rss"
"6356","17292434",2,"HCI "
"6357","17292556",2,"Shaun Dakin"
"6358","17294950",2,"Jobs with Justice"
"6359","17296568",2,"NJPowell"
"6360","17301707",2,"Ring of Fire Radio "
"6361","173032670",2,"Social Chats"
"6362","17314758",2,"Paul Dewar"
"6363","17316061",2,"sohappi"
"6364","173243161",2,"R Scott Poppen"
"6365","17348525",2,"Star Tribune "
"6366","17349956",2,"University of Denver"
"6367","17354377",2,"ImmortalTech"
"6368","17365337",2,"News 13"
"6369","17371873",2,"Fran Drescher"
"6370","17379685",2,"NBC Los Angeles"
"6371","17392219",2,"TheresaBrown"
"6372","17402120",2,"alexnussbaum"
"6373","174392758",2,"Bob Kocher"
"6374","17449843",2,"Naureen Khan"
"6375","174656473",2,"GovinTheLab"
"6376","17466132",2,"Adam Jentleson"
"6377","17469289",2,"New York Post"
"6378","17470695",2,"Jacob Kornbluh"
"6379","17475872",2,"Erik Pupo"
"6380","17477109",2,"Terri Green"
"6381","17494466",2,"Andy Puzder"
"6382","175057383",2,"Glenn Beck's Peck"
"6383","175152740",2,"jack wade"
"6384","175201688",2,"Kathy Cox"
"6385","17525171",2,"Variety"
"6386","17539739",2,"Case Foundation"
"6387","17545687",2,"UNC Health Care"
"6388","175514162",2,"Konni Burton"
"6389","17594077",2,"Century Foundation"
"6390","17602348",2,"WTTW11 (Chicago PBS)"
"6391","17602434",2,"Keith Humphrey"
"6392","17612289",2,"DREAMActivist"
"6393","17614200",2,"Kevin Jackson"
